distance_A,charmm_ENER_kcalmol,charmm_VDW_kcalmol,charmm_ELEC_kcalmol,charmm_fnorm_mean,charmm_fnorm_max,physnet_E_eV,physnet_fnorm_mean,physnet_fnorm_max,mmml_E_eV,mmml_internal_E_eV,mmml_ml2b_E_eV,mmml_mm_E_eV,mmml_fnorm_mean,mmml_fnorm_max
3.0,3.6956e-320,3.002e-320,6.83e-321,0.0,0.0,-49.35287857055664,1.1175196170806885,2.8755836486816406,-45.560462951660156,-47.36854553222656,-0.6984299421310425,2.506510019302368,3.551979892573817,14.236468503725233
3.625,22.920807175494687,2.3169480890342626,20.19093295671302,5.134770736634034,15.475258723791569,-50.15370559692383,0.6541491150856018,0.9054583311080933,-48.47314453125,-48.25302505493164,-0.352159708738327,0.13204357028007507,0.8496601450487956,1.3514415609239352
4.25,19.460880772143128,-0.6407628389718036,19.688717481367526,2.626999483444514,3.8939692510063857,-50.15846633911133,0.6548560261726379,0.9546059966087341,-48.44793701171875,-48.346832275390625,-0.11010243743658066,0.009000346064567566,0.7132131455394797,1.1400407329931723
4.875,19.40735370790145,-0.4265543608875007,19.420981939041543,2.4884785598623105,3.5579925058648723,-50.19853591918945,0.6620129942893982,0.9848790764808655,-48.201961517333984,-48.20549774169922,-0.0036746650002896786,0.007209375035017729,0.6592361486684689,1.0995094859141483
5.5,19.449178472920366,-0.22996544684613632,19.266217790019095,2.404012886074446,3.5338837554924862,-50.86186599731445,0.6339343190193176,1.1165708303451538,-47.86421203613281,-47.872520446777344,-0.0,0.008310209959745407,0.6500862815685486,1.0883529565296821
6.125,19.452416641017635,-0.13111622384308125,19.17060673511331,2.3546648797872605,3.5215443803215956,-51.47153854370117,0.7336390018463135,1.254263997077942,-47.594390869140625,-47.602169036865234,-0.0,0.007778174709528685,0.6437016011809538,1.0806604814516871
6.75,19.438949970311246,-0.08244839086214717,19.108472231425985,2.3240663948448717,3.5133212466166692,-51.76644515991211,0.7024927139282227,1.1342854499816895,-47.467403411865234,-47.473506927490234,-0.0,0.006103701423853636,0.6538195635321334,1.0760214562110009
7.375,19.421977309613855,-0.057453992516046985,19.06650517238249,2.3040182016684376,3.5075401411017886,-51.35293960571289,0.674318253993988,0.9836770296096802,-47.470787048339844,-47.47367858886719,-0.0,0.002891258103772998,0.6527075092577903,1.06924924310544
8.0,19.406268548406263,-0.04395491337700012,19.037297332035852,2.2903226902237397,3.503421360335014,-50.432682037353516,0.6509724259376526,1.050871729850769,-47.47384262084961,-47.47384262084961,-0.0,0.0,0.651625138931843,1.0641884814528813
